gene	cog_category
Bc_ctg1_3608	S
Bc_ctg1_3609	S
Bc_ctg1_3610	No_COG
Bc_ctg1_3611	S
Bc_ctg1_3612	L
Bc_ctg1_3613	S
Bc_ctg1_3614	J
Bc_ctg1_3615	P
Bc_ctg1_3616	EG
Bc_ctg1_3617	S
Bc_ctg1_3618	N
Bc_ctg1_3619	E
Bc_ctg1_3620	EH
Bc_ctg1_3621	EH
Bc_ctg1_3622	E
Bc_ctg1_3623	E
Bc_ctg1_3624	E
Bc_ctg1_3625	E
Bc_ctg1_3626	E
Bc_ctg1_3627	No_COG
Bc_ctg1_3628	C
Bc_ctg1_3629	S
Bc_ctg1_3630	No_COG
Bc_ctg1_3631	M
Bc_ctg1_3632	S
Bc_ctg1_3633	No_COG
Bc_ctg1_3634	P
Bc_ctg1_3635	S
Bc_ctg1_3636	No_COG
Bc_ctg1_3637	C
Bc_ctg1_3638	S
Bc_ctg1_3639	H
Bc_ctg1_3640	C
Bc_ctg1_3641	C
Bc_ctg1_3642	No_COG
Bc_ctg1_3643	No_COG
Bc_ctg1_3644	No_COG
Bc_ctg1_3645	No_COG
Bc_ctg1_3646	No_COG
Bc_ctg1_3647	No_COG
Bc_ctg1_3648	No_COG
Bc_ctg1_3649	M
Bc_ctg1_3650	U
Bc_ctg1_3651	S
Bc_ctg1_3652	M
Bc_ctg1_3653	S
Bc_ctg1_3654	K
Bc_ctg1_3655	No_COG
Bc_ctg1_3656	V
Bc_ctg1_3657	C
Bc_ctg1_3658	P
Bc_ctg1_3659	E
Bc_ctg1_3660	E
Bc_ctg1_3661	P
Bc_ctg1_3662	I
Bc_ctg1_3663	S
Bc_ctg1_3664	S
Bc_ctg1_3665	J
Bc_ctg1_3666	S
Bc_ctg1_3667	J
Bc_ctg1_3668	C
Bc_ctg1_3669	C
Bc_ctg1_3670	KT
Bc_ctg1_3671	S
Bc_ctg1_3672	T
Bc_ctg1_3673	T
Bc_ctg1_3674	K
Bc_ctg1_3675	C
Bc_ctg1_3676	C
Bc_ctg1_3677	S
Bc_ctg1_3678	NOU
Bc_ctg1_3679	S
Bc_ctg1_3680	P
Bc_ctg1_3681	P
Bc_ctg1_3682	P
Bc_ctg1_3683	S
Bc_ctg1_3684	I
Bc_ctg1_3685	S
Bc_ctg1_3686	K
Bc_ctg1_3687	S
Bc_ctg1_3688	IQ
Bc_ctg1_3689	I
Bc_ctg1_3690	E
Bc_ctg1_3691	P
Bc_ctg1_3692	S
Bc_ctg1_3693	S
Bc_ctg1_3694	P
Bc_ctg1_3695	P
Bc_ctg1_3696	P
Bc_ctg1_3697	S
Bc_ctg1_3698	E
Bc_ctg1_3699	E
Bc_ctg1_3700	K
Bc_ctg1_3701	No_COG
Bc_ctg1_3702	M
Bc_ctg1_3703	E
Bc_ctg1_3704	S
Bc_ctg1_3705	S
Bc_ctg1_3706	S
Bc_ctg1_3707	T
Bc_ctg1_3708	K
Bc_ctg1_3709	E
Bc_ctg1_3710	S
Bc_ctg1_3711	No_COG
Bc_ctg1_3712	T
Bc_ctg1_3713	F
Bc_ctg1_3714	H
Bc_ctg1_3715	H
Bc_ctg1_3716	S
Bc_ctg1_3717	S
Bc_ctg1_3718	No_COG
Bc_ctg1_3719	G
Bc_ctg1_3720	K
Bc_ctg1_3721	No_COG
Bc_ctg1_3722	No_COG
Bc_ctg1_3723	F
Bc_ctg1_3724	F
Bc_ctg1_3725	F
Bc_ctg1_3726	L
Bc_ctg1_3727	F
Bc_ctg1_3728	K
Bc_ctg1_3729	V
Bc_ctg1_3730	No_COG
Bc_ctg1_3731	V
Bc_ctg1_3732	S
Bc_ctg1_3733	S
Bc_ctg1_3734	No_COG
Bc_ctg1_3735	K
Bc_ctg1_3736	S
Bc_ctg1_3737	Q
Bc_ctg1_3738	S
Bc_ctg1_3739	V
Bc_ctg1_3740	S
Bc_ctg1_3741	M
Bc_ctg1_3742	IQ
Bc_ctg1_3743	M
Bc_ctg1_3744	Q
Bc_ctg1_3745	No_COG
Bc_ctg1_3746	E
Bc_ctg1_3747	No_COG
Bc_ctg1_3748	C
Bc_ctg1_3749	No_COG
Bc_ctg1_3750	No_COG
Bc_ctg1_3751	S
Bc_ctg1_3752	No_COG
Bc_ctg1_3753	No_COG
Bc_ctg1_3754	No_COG
Bc_ctg1_3755	V
Bc_ctg1_3756	V
Bc_ctg1_3757	CO
Bc_ctg1_3758	S
Bc_ctg1_3759	K
Bc_ctg1_3760	No_COG
Bc_ctg1_3761	C
Bc_ctg1_3762	P
Bc_ctg1_3763	No_COG
Bc_ctg1_3764	S
Bc_ctg1_3765	No_COG
Bc_ctg1_3766	S
Bc_ctg1_3767	S
Bc_ctg1_3768	E
Bc_ctg1_3769	E
Bc_ctg1_3770	E
Bc_ctg1_3771	EH
Bc_ctg1_3772	E
Bc_ctg1_3773	CE
Bc_ctg1_3774	E
Bc_ctg1_3775	E
Bc_ctg1_3776	E
Bc_ctg1_3777	E
Bc_ctg1_3778	E
Bc_ctg1_3779	E
Bc_ctg1_3780	E
Bc_ctg1_3781	E
Bc_ctg1_3782	E
Bc_ctg1_3783	E
Bc_ctg1_3784	E
Bc_ctg1_3785	E
Bc_ctg1_3786	No_COG
Bc_ctg1_3787	CH
Bc_ctg1_3788	I
Bc_ctg1_3789	M
Bc_ctg1_3790	S
Bc_ctg1_3791	E
Bc_ctg1_3792	S
Bc_ctg1_3793	EH
Bc_ctg1_3794	P
Bc_ctg1_3795	P
Bc_ctg1_3796	P
Bc_ctg1_3797	S
Bc_ctg1_3798	H
Bc_ctg1_3799	S
Bc_ctg1_3800	H
Bc_ctg1_3801	S
Bc_ctg1_3802	No_COG
Bc_ctg1_3803	D
Bc_ctg1_3804	C
Bc_ctg1_3805	S
Bc_ctg1_3806	C
Bc_ctg1_3807	No_COG
Bc_ctg1_3808	KT
Bc_ctg1_3809	S
Bc_ctg1_3810	T
Bc_ctg1_3811	KT
Bc_ctg1_3812	No_COG
Bc_ctg1_3813	E
Bc_ctg1_3814	No_COG
Bc_ctg1_3815	Q
Bc_ctg1_3816	No_COG
Bc_ctg1_3817	No_COG
Bc_ctg1_3818	S
Bc_ctg1_3819	No_COG
Bc_ctg1_3820	C
Bc_ctg1_3821	T
Bc_ctg1_3822	No_COG
Bc_ctg1_3823	S
Bc_ctg1_3824	P
Bc_ctg1_3825	P
Bc_ctg1_3826	M
Bc_ctg1_3827	No_COG
Bc_ctg1_3828	No_COG
Bc_ctg1_3829	T
Bc_ctg1_3830	S
Bc_ctg1_3831	S
Bc_ctg1_3832	L
Bc_ctg1_3833	T
Bc_ctg1_3834	F
Bc_ctg1_3835	S
Bc_ctg1_3836	S
Bc_ctg1_3837	No_COG
Bc_ctg1_3838	S
Bc_ctg1_3839	P
Bc_ctg1_3840	M
Bc_ctg1_3841	S
Bc_ctg1_3842	S
Bc_ctg1_3843	J
Bc_ctg1_3844	CO
Bc_ctg1_3845	O
Bc_ctg1_3846	O
Bc_ctg1_3847	T
Bc_ctg1_3848	T
Bc_ctg1_3849	S
Bc_ctg1_3850	M
Bc_ctg1_3851	M
Bc_ctg1_3852	U
Bc_ctg1_3853	C
Bc_ctg1_3854	S
Bc_ctg1_3855	L
Bc_ctg1_3856	S
Bc_ctg1_3857	M
Bc_ctg1_3858	S
Bc_ctg1_3859	K
Bc_ctg1_3860	NOT
Bc_ctg1_3861	E
Bc_ctg1_3862	No_COG
Bc_ctg1_3863	S
Bc_ctg1_3864	M
Bc_ctg1_3865	O
Bc_ctg1_3866	EJ
Bc_ctg1_3867	S
Bc_ctg1_3868	F
Bc_ctg1_3869	J
Bc_ctg1_3870	C
Bc_ctg1_3871	S
Bc_ctg1_3872	No_COG
Bc_ctg1_3873	S
Bc_ctg1_3874	No_COG
Bc_ctg1_3875	S
Bc_ctg1_3876	I
Bc_ctg1_3877	S
Bc_ctg1_3878	S
Bc_ctg1_3879	No_COG
Bc_ctg1_3880	S
Bc_ctg1_3881	L
Bc_ctg1_3882	H
Bc_ctg1_3883	H
Bc_ctg1_3884	H
Bc_ctg1_3885	H
Bc_ctg1_3886	F
Bc_ctg1_3887	E
Bc_ctg1_3888	E
Bc_ctg1_3889	E
Bc_ctg1_3890	S
Bc_ctg1_3891	S
Bc_ctg1_3892	S
Bc_ctg1_3893	C
Bc_ctg1_3894	C
Bc_ctg1_3895	C
Bc_ctg1_3896	S
Bc_ctg1_3897	S
Bc_ctg1_3898	S
Bc_ctg1_3899	S
Bc_ctg1_3900	L
Bc_ctg1_3901	S
Bc_ctg1_3902	S
Bc_ctg1_3903	E
Bc_ctg1_3904	G
Bc_ctg1_3905	S
Bc_ctg1_3906	M
Bc_ctg1_3907	J
Bc_ctg1_3908	K
Bc_ctg1_3909	C
Bc_ctg1_3910	H
Bc_ctg1_3911	H
Bc_ctg1_3912	H
Bc_ctg1_3913	L
Bc_ctg1_3914	S
Bc_ctg1_3915	S
Bc_ctg1_3916	E
Bc_ctg1_3917	L
Bc_ctg1_3918	L
Bc_ctg1_3919	No_COG
Bc_ctg1_3920	M
Bc_ctg1_3921	L
Bc_ctg1_3922	S
Bc_ctg1_3923	No_COG
Bc_ctg1_3924	No_COG
Bc_ctg1_3925	S
Bc_ctg1_3926	S
Bc_ctg1_3927	No_COG
Bc_ctg1_3928	S
Bc_ctg1_3929	S
Bc_ctg1_3930	D
Bc_ctg1_3931	L
Bc_ctg1_3932	S
Bc_ctg1_3933	KL
Bc_ctg1_3934	E
Bc_ctg1_3935	L
Bc_ctg1_3936	L
Bc_ctg1_3937	J
Bc_ctg1_3938	E
Bc_ctg1_3939	F
Bc_ctg1_3940	F
Bc_ctg1_3941	No_COG
Bc_ctg1_3942	No_COG
Bc_ctg1_3943	P
Bc_ctg1_3944	No_COG
Bc_ctg1_3945	S
Bc_ctg1_3946	S
Bc_ctg1_3947	K
Bc_ctg1_3948	S
Bc_ctg1_3949	P
Bc_ctg1_3950	No_COG
Bc_ctg1_3951	No_COG
Bc_ctg1_3952	E
Bc_ctg1_3953	S
Bc_ctg1_3954	P
Bc_ctg1_3955	L
Bc_ctg1_3956	No_COG
Bc_ctg1_3957	I
Bc_ctg1_3958	M
Bc_ctg1_3959	D
Bc_ctg1_3960	M
Bc_ctg1_3961	S
Bc_ctg1_3962	M
Bc_ctg1_3963	M
Bc_ctg1_3964	M
Bc_ctg1_3965	M
Bc_ctg1_3966	M
Bc_ctg1_3967	K
Bc_ctg1_3968	Q
Bc_ctg1_3969	No_COG
Bc_ctg1_3970	EG
Bc_ctg1_3971	L
Bc_ctg1_3972	G
Bc_ctg1_3973	S
Bc_ctg1_3974	L
Bc_ctg1_3975	S
Bc_ctg1_3976	S
Bc_ctg1_3977	K
Bc_ctg1_3978	S
Bc_ctg1_3979	E
Bc_ctg1_3980	No_COG
Bc_ctg1_3981	I
Bc_ctg1_3982	S
Bc_ctg1_3983	S
Bc_ctg1_3984	E
Bc_ctg1_3985	S
Bc_ctg1_3986	P
Bc_ctg1_3987	KT
Bc_ctg1_3988	V
Bc_ctg1_3989	S
Bc_ctg1_3990	S
Bc_ctg1_3991	S
Bc_ctg1_3992	C
Bc_ctg1_3993	K
Bc_ctg1_3994	No_COG
Bc_ctg1_3995	S
Bc_ctg1_3996	G
Bc_ctg1_3997	K
Bc_ctg1_3998	EGP
Bc_ctg1_3999	E
Bc_ctg1_4000	No_COG
Bc_ctg1_4001	No_COG
Bc_ctg1_4002	S
Bc_ctg1_4003	S
Bc_ctg1_4004	N
Bc_ctg1_4005	N
Bc_ctg1_4006	T
Bc_ctg1_4007	NT
Bc_ctg1_4008	N
Bc_ctg1_4009	No_COG
Bc_ctg1_4010	No_COG
Bc_ctg1_4011	NT
Bc_ctg1_4012	No_COG
Bc_ctg1_4013	S
Bc_ctg1_4014	No_COG
Bc_ctg1_4015	N
Bc_ctg1_4016	N
Bc_ctg1_4017	N
Bc_ctg1_4018	N
Bc_ctg1_4019	No_COG
Bc_ctg1_4020	N
Bc_ctg1_4021	N
Bc_ctg1_4022	N
Bc_ctg1_4023	N
Bc_ctg1_4024	N
Bc_ctg1_4025	N
Bc_ctg1_4026	NU
Bc_ctg1_4027	No_COG
Bc_ctg1_4028	N
Bc_ctg1_4029	N
Bc_ctg1_4030	N
Bc_ctg1_4031	S
Bc_ctg1_4032	No_COG
Bc_ctg1_4033	T
Bc_ctg1_4034	K
Bc_ctg1_4035	N
Bc_ctg1_4036	N
Bc_ctg1_4037	M
Bc_ctg1_4038	N
Bc_ctg1_4039	N
Bc_ctg1_4040	N
Bc_ctg1_4041	N
Bc_ctg1_4042	N
Bc_ctg1_4043	N
Bc_ctg1_4044	N
Bc_ctg1_4045	N
Bc_ctg1_4046	N
Bc_ctg1_4047	N
Bc_ctg1_4048	N
Bc_ctg1_4049	C
Bc_ctg1_4050	S
Bc_ctg1_4051	K
Bc_ctg1_4052	E
Bc_ctg1_4053	S
Bc_ctg1_4054	No_COG
Bc_ctg1_4055	No_COG
Bc_ctg1_4056	Q
Bc_ctg1_4057	S
Bc_ctg1_4058	S
Bc_ctg1_4059	K
Bc_ctg1_4060	EGP
Bc_ctg1_4061	S
Bc_ctg1_4062	K
Bc_ctg1_4063	P
Bc_ctg1_4064	P
Bc_ctg1_4065	P
Bc_ctg1_4066	J
Bc_ctg1_4067	No_COG
Bc_ctg1_4068	V
Bc_ctg1_4069	S
Bc_ctg1_4070	No_COG
Bc_ctg1_4071	V
Bc_ctg1_4072	G
Bc_ctg1_4073	No_COG
Bc_ctg1_4074	S
Bc_ctg1_4075	No_COG
Bc_ctg1_4076	K
Bc_ctg1_4077	T
Bc_ctg1_4078	E
Bc_ctg1_4079	K
Bc_ctg1_4080	S
Bc_ctg1_4081	S
Bc_ctg1_4082	P
Bc_ctg1_4083	S
Bc_ctg1_4084	K
Bc_ctg1_4085	EG
Bc_ctg1_4086	No_COG
Bc_ctg1_4087	S
Bc_ctg1_4088	S
Bc_ctg1_4089	S
Bc_ctg1_4090	M
Bc_ctg1_4091	C
Bc_ctg1_4092	K
Bc_ctg1_4093	IQ
Bc_ctg1_4094	C
Bc_ctg1_4095	S
Bc_ctg1_4096	K
Bc_ctg1_4097	V
Bc_ctg1_4098	E
Bc_ctg1_4099	No_COG
Bc_ctg1_4100	K
Bc_ctg1_4101	O
Bc_ctg1_4102	O
Bc_ctg1_4103	CO
Bc_ctg1_4104	M
Bc_ctg1_4105	No_COG
Bc_ctg1_4106	K
Bc_ctg1_4107	K
Bc_ctg1_4108	E
Bc_ctg1_4109	S
Bc_ctg1_4110	No_COG
Bc_ctg1_4111	No_COG
Bc_ctg1_4112	No_COG
Bc_ctg1_4113	K
Bc_ctg1_4114	K
Bc_ctg1_4115	T
Bc_ctg1_4116	V
Bc_ctg1_4117	V
Bc_ctg1_4118	V
Bc_ctg1_4119	S
Bc_ctg1_4120	I
Bc_ctg1_4121	F
Bc_ctg1_4122	C
Bc_ctg1_4123	E
Bc_ctg1_4124	C
Bc_ctg1_4125	T
Bc_ctg1_4126	T
Bc_ctg1_4127	L
Bc_ctg1_4128	No_COG
Bc_ctg1_4129	No_COG
Bc_ctg1_4130	F
Bc_ctg1_4131	K
Bc_ctg1_4132	E
Bc_ctg1_4133	E
Bc_ctg1_4134	S
Bc_ctg1_4135	S
Bc_ctg1_4136	S
Bc_ctg1_4137	No_COG
Bc_ctg1_4138	S
Bc_ctg1_4139	K
Bc_ctg1_4140	EGP
Bc_ctg1_4141	S
Bc_ctg1_4142	EGP
Bc_ctg1_4143	I
Bc_ctg1_4144	S
Bc_ctg1_4145	P
Bc_ctg1_4146	E
Bc_ctg1_4147	S
Bc_ctg1_4148	S
Bc_ctg1_4149	No_COG
Bc_ctg1_4150	S
Bc_ctg1_4151	G
Bc_ctg1_4152	S
Bc_ctg1_4153	S
Bc_ctg1_4154	S
Bc_ctg1_4155	DZ
Bc_ctg1_4156	No_COG
Bc_ctg1_4157	No_COG
Bc_ctg1_4158	O
Bc_ctg1_4159	IQ
Bc_ctg1_4160	E
Bc_ctg1_4161	E
Bc_ctg1_4162	E
Bc_ctg1_4163	EH
Bc_ctg1_4164	E
Bc_ctg1_4165	E
Bc_ctg1_4166	No_COG
Bc_ctg1_4167	M
Bc_ctg1_4168	S
Bc_ctg1_4169	K
Bc_ctg1_4170	EGP
Bc_ctg1_4171	S
Bc_ctg1_4172	I
Bc_ctg1_4173	K
Bc_ctg1_4174	C
Bc_ctg1_4175	K
Bc_ctg1_4176	S
Bc_ctg1_4177	F
Bc_ctg1_4178	EGP
Bc_ctg1_4179	K
Bc_ctg1_4180	E
Bc_ctg1_4181	J
Bc_ctg1_4182	T
Bc_ctg1_4183	T
Bc_ctg1_4184	M
Bc_ctg1_4185	P
Bc_ctg1_4186	S
Bc_ctg1_4187	P
Bc_ctg1_4188	H
Bc_ctg1_4189	No_COG
Bc_ctg1_4190	E
Bc_ctg1_4191	O
Bc_ctg1_4192	E
Bc_ctg1_4193	E
Bc_ctg1_4194	O
Bc_ctg1_4195	E
Bc_ctg1_4196	S
Bc_ctg1_4197	K
Bc_ctg1_4198	K
Bc_ctg1_4199	S
Bc_ctg1_4200	S
Bc_ctg1_4201	K
Bc_ctg1_4202	K
Bc_ctg1_4203	F
Bc_ctg1_4204	F
Bc_ctg1_4205	F
Bc_ctg1_4206	F
Bc_ctg1_4207	O
Bc_ctg1_4208	S
Bc_ctg1_4209	No_COG
Bc_ctg1_4210	O
Bc_ctg1_4211	S
Bc_ctg1_4212	E
Bc_ctg1_4213	Q
Bc_ctg1_4214	O
Bc_ctg1_4215	MT
Bc_ctg1_4216	No_COG
Bc_ctg1_4217	L
Bc_ctg1_4218	S
Bc_ctg1_4219	P
Bc_ctg1_4220	I
Bc_ctg1_4221	E
Bc_ctg1_4222	E
Bc_ctg1_4223	P
Bc_ctg1_4224	S
Bc_ctg1_4225	EG
Bc_ctg1_4226	K
Bc_ctg1_4227	K
Bc_ctg1_4228	Q
Bc_ctg1_4229	S
Bc_ctg1_4230	No_COG
Bc_ctg1_4231	J
Bc_ctg1_4232	S
Bc_ctg1_4233	C
Bc_ctg1_4234	E
Bc_ctg1_4235	S
Bc_ctg1_4236	E
Bc_ctg1_4237	E
Bc_ctg1_4238	E
Bc_ctg1_4239	E
Bc_ctg1_4240	E
Bc_ctg1_4241	K
Bc_ctg1_4242	S
Bc_ctg1_4243	S
Bc_ctg1_4244	S
Bc_ctg1_4245	K
Bc_ctg1_4246	C
Bc_ctg1_4247	C
Bc_ctg1_4248	C
Bc_ctg1_4249	V
Bc_ctg1_4250	V
Bc_ctg1_4251	E
Bc_ctg1_4252	MQ
Bc_ctg1_4253	E
Bc_ctg1_4254	S
Bc_ctg1_4255	No_COG
Bc_ctg1_4256	No_COG
Bc_ctg1_4257	P
Bc_ctg1_4258	EG
Bc_ctg1_4259	V
Bc_ctg1_4260	M
Bc_ctg1_4261	S
Bc_ctg1_4262	No_COG
Bc_ctg1_4263	M
Bc_ctg1_4264	S
Bc_ctg1_4265	V
Bc_ctg1_4266	T
Bc_ctg1_4267	T
Bc_ctg1_4268	No_COG
Bc_ctg1_4269	S
Bc_ctg1_4270	S
Bc_ctg1_4271	G
Bc_ctg1_4272	G
Bc_ctg1_4273	S
Bc_ctg1_4274	I
Bc_ctg1_4275	S
Bc_ctg1_4276	E
Bc_ctg1_4277	E
Bc_ctg1_4278	E
Bc_ctg1_4279	S
Bc_ctg1_4280	S
Bc_ctg1_4281	K
Bc_ctg1_4282	S
Bc_ctg1_4283	T
Bc_ctg1_4284	T
Bc_ctg1_4285	G
Bc_ctg1_4286	L
Bc_ctg1_4287	S
Bc_ctg1_4288	M
Bc_ctg1_4289	Q
Bc_ctg1_4290	Q
Bc_ctg1_4291	IQ
Bc_ctg1_4292	IQ
Bc_ctg1_4293	IQ
Bc_ctg1_4294	G
Bc_ctg1_4295	S
Bc_ctg1_4296	EGP
Bc_ctg1_4297	S
Bc_ctg1_4298	K
Bc_ctg1_4299	S
Bc_ctg1_4300	S
Bc_ctg1_4301	No_COG
Bc_ctg1_4302	S
Bc_ctg1_4303	D
Bc_ctg1_4304	S
Bc_ctg1_4305	F
Bc_ctg1_4306	H
Bc_ctg1_4307	V
Bc_ctg1_4308	K
Bc_ctg1_4309	O
Bc_ctg1_4310	K
Bc_ctg1_4311	C
Bc_ctg1_4312	EGP
Bc_ctg1_4313	No_COG
Bc_ctg1_4314	S
Bc_ctg1_4315	S
Bc_ctg1_4316	S
Bc_ctg1_4317	NT
Bc_ctg1_4318	No_COG
Bc_ctg1_4319	S
Bc_ctg1_4320	S
Bc_ctg1_4321	P
Bc_ctg1_4322	S
Bc_ctg1_4323	S
Bc_ctg1_4324	No_COG
Bc_ctg1_4325	No_COG
Bc_ctg1_4326	C
Bc_ctg1_4327	S
Bc_ctg1_4328	E
Bc_ctg1_4329	J
Bc_ctg1_4330	S
Bc_ctg1_4331	S
Bc_ctg1_4332	K
Bc_ctg1_4333	P
Bc_ctg1_4334	No_COG
Bc_ctg1_4335	GM
Bc_ctg1_4336	C
Bc_ctg1_4337	L
Bc_ctg1_4338	NU
Bc_ctg1_4339	E
Bc_ctg1_4340	H
Bc_ctg1_4341	S
Bc_ctg1_4342	G
Bc_ctg1_4343	No_COG
Bc_ctg1_4344	M
Bc_ctg1_4345	F
Bc_ctg1_4346	S
Bc_ctg1_4347	S
Bc_ctg1_4348	P
Bc_ctg1_4349	S
Bc_ctg1_4350	S
Bc_ctg1_4351	I
Bc_ctg1_4352	I
Bc_ctg1_4353	M
Bc_ctg1_4354	No_COG
Bc_ctg1_4355	GM
Bc_ctg1_4356	S
Bc_ctg1_4357	S
Bc_ctg1_4358	No_COG
Bc_ctg1_4359	K
Bc_ctg1_4360	S
Bc_ctg1_4361	S
Bc_ctg1_4362	L
Bc_ctg1_4363	L
Bc_ctg1_4364	E
Bc_ctg1_4365	No_COG
Bc_ctg1_4366	No_COG
Bc_ctg1_4367	J
Bc_ctg1_4368	S
Bc_ctg1_4369	No_COG
Bc_ctg1_4370	M
Bc_ctg1_4371	J
Bc_ctg1_4372	M
Bc_ctg1_4373	F
Bc_ctg1_4374	J
Bc_ctg1_4375	G
Bc_ctg1_4376	OU
Bc_ctg1_4377	O
Bc_ctg1_4378	M
Bc_ctg1_4379	G
Bc_ctg1_4380	S
Bc_ctg1_4381	K
Bc_ctg1_4382	EGP
Bc_ctg1_4383	S
Bc_ctg1_4384	E
Bc_ctg1_4385	S
Bc_ctg1_4386	K
Bc_ctg1_4387	S
Bc_ctg1_4388	CG
Bc_ctg1_4389	S
Bc_ctg1_4390	K
Bc_ctg1_4391	K
Bc_ctg1_4392	T
Bc_ctg1_4393	S
Bc_ctg1_4394	J
Bc_ctg1_4395	J
Bc_ctg1_4396	M
Bc_ctg1_4397	S
Bc_ctg1_4398	K
Bc_ctg1_4399	No_COG
Bc_ctg1_4400	S
Bc_ctg1_4401	No_COG
Bc_ctg1_4402	No_COG
Bc_ctg1_4403	No_COG
Bc_ctg1_4404	No_COG
Bc_ctg1_4405	No_COG
Bc_ctg1_4406	No_COG
Bc_ctg1_4407	No_COG
Bc_ctg1_4408	No_COG
Bc_ctg1_4409	No_COG
Bc_ctg1_4410	No_COG
Bc_ctg1_4411	No_COG
Bc_ctg1_4412	No_COG
Bc_ctg1_4413	No_COG
Bc_ctg1_4414	No_COG
Bc_ctg1_4415	S
Bc_ctg1_4416	No_COG
Bc_ctg1_4417	No_COG
Bc_ctg1_4418	No_COG
Bc_ctg1_4419	D
Bc_ctg1_4420	No_COG
Bc_ctg1_4421	No_COG
Bc_ctg1_4422	No_COG
Bc_ctg1_4423	No_COG
Bc_ctg1_4424	No_COG
Bc_ctg1_4425	No_COG
Bc_ctg1_4426	S
Bc_ctg1_4427	L
Bc_ctg1_4428	S
Bc_ctg1_4429	S
Bc_ctg1_4430	S
Bc_ctg1_4431	No_COG
Bc_ctg1_4432	No_COG
Bc_ctg1_4433	No_COG
Bc_ctg1_4434	Q
Bc_ctg1_4435	F
Bc_ctg1_4436	No_COG
Bc_ctg1_4437	L
Bc_ctg1_4438	G
Bc_ctg1_4439	E
Bc_ctg1_4440	No_COG
Bc_ctg1_4441	C
Bc_ctg1_4442	K
Bc_ctg1_4443	S
Bc_ctg1_4444	No_COG
Bc_ctg1_4445	S
Bc_ctg1_4446	S
Bc_ctg1_4447	O
Bc_ctg1_4448	E
Bc_ctg1_4449	S
Bc_ctg1_4450	S
Bc_ctg1_4451	C
Bc_ctg1_4452	C
Bc_ctg1_4453	C
Bc_ctg1_4454	C
Bc_ctg1_4455	K
Bc_ctg1_4456	H
Bc_ctg1_4457	H
Bc_ctg1_4458	H
Bc_ctg1_4459	H
Bc_ctg1_4460	H
Bc_ctg1_4461	P
Bc_ctg1_4462	S
Bc_ctg1_4463	No_COG
Bc_ctg1_4464	H
Bc_ctg1_4465	S
Bc_ctg1_4466	H
Bc_ctg1_4467	P
Bc_ctg1_4468	C
Bc_ctg1_4469	D
Bc_ctg1_4470	M
Bc_ctg1_4471	No_COG
Bc_ctg1_4472	No_COG
Bc_ctg1_4473	Q
Bc_ctg1_4474	S
Bc_ctg1_4475	No_COG
Bc_ctg1_4476	S
Bc_ctg1_4477	No_COG
Bc_ctg1_4478	S
Bc_ctg1_4479	No_COG
Bc_ctg1_4480	S
Bc_ctg1_4481	S
Bc_ctg1_4482	S
Bc_ctg1_4483	S
Bc_ctg1_4484	L
Bc_ctg1_4485	No_COG
Bc_ctg1_4486	C
Bc_ctg1_4487	S
Bc_ctg1_4488	S
Bc_ctg1_4489	J
Bc_ctg1_4490	J
Bc_ctg1_4491	Q
Bc_ctg1_4492	H
Bc_ctg1_4493	J
Bc_ctg1_4494	S
Bc_ctg1_4495	K
Bc_ctg1_4496	E
Bc_ctg1_4497	No_COG
Bc_ctg1_4498	J
Bc_ctg1_4499	S
Bc_ctg1_4500	T
Bc_ctg1_4501	No_COG
Bc_ctg1_4502	D
Bc_ctg1_4503	S
Bc_ctg1_4504	KLT
Bc_ctg1_4505	NU
Bc_ctg1_4506	S
Bc_ctg1_4507	MS
Bc_ctg1_4508	S
Bc_ctg1_4509	S
Bc_ctg1_4510	I
Bc_ctg1_4511	S
Bc_ctg1_4512	U
Bc_ctg1_4513	K
Bc_ctg1_4514	EG
Bc_ctg1_4515	C
Bc_ctg1_4516	M
Bc_ctg1_4517	S
Bc_ctg1_4518	K
Bc_ctg1_4519	S
Bc_ctg1_4520	K
Bc_ctg1_4521	E
Bc_ctg1_4522	K
Bc_ctg1_4523	V
Bc_ctg1_4524	U
Bc_ctg1_4525	S
Bc_ctg1_4526	S
Bc_ctg1_4527	E
Bc_ctg1_4528	S
Bc_ctg1_4529	V
Bc_ctg1_4530	F
Bc_ctg1_4531	H
Bc_ctg1_4532	M
Bc_ctg1_4533	I
Bc_ctg1_4534	I
Bc_ctg1_4535	S
Bc_ctg1_4536	U
Bc_ctg1_4537	U
Bc_ctg1_4538	S
Bc_ctg1_4539	S
Bc_ctg1_4540	S
Bc_ctg1_4541	S
Bc_ctg1_4542	O
Bc_ctg1_4543	E
Bc_ctg1_4544	K
Bc_ctg1_4545	No_COG
Bc_ctg1_4546	M
Bc_ctg1_4547	P
Bc_ctg1_4548	E
Bc_ctg1_4549	C
Bc_ctg1_4550	No_COG
Bc_ctg1_4551	Q
Bc_ctg1_4552	F
Bc_ctg1_4553	M
Bc_ctg1_4554	T
Bc_ctg1_4555	K
Bc_ctg1_4556	K
Bc_ctg1_4557	S
Bc_ctg1_4558	C
Bc_ctg1_4559	EP
Bc_ctg1_4560	EP
Bc_ctg1_4561	No_COG
Bc_ctg1_4562	G
Bc_ctg1_4563	EG
Bc_ctg1_4564	G
Bc_ctg1_4565	S
Bc_ctg1_4566	M
Bc_ctg1_4567	O
